player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Josh Green,greenjo02,2023,1054,507,-.3680665960172453,3.467974379093767,3.099907783076522,-1.007995020005247,8.016516999091264,7.008521979086018,-.5799925960311907,4.636288927628357,4.056296331597166,1.770562518511148,1.770562518511148,0,-.2922168300086508,3.929544779029684,3.637327949021033,.5728734185181555
AJ Griffin,griffaj01,2023,1628,757,-.1457503281291604,-.8037414778239859,-.949491805953146,-.8007109146706136,-.8821211865707099,-1.682832101241323,-.275776394135991,-.8629397320083202,-1.138716126144311,.6212661928241893,.6212661928241893,0,-.4580699355887339,-.8691573536693568,-1.32722728925809,-.1700863600603722
Blake Griffin,griffbl01,2023,513,244,-1.329448506749351,2.730297363824093,1.400848857074743,1.57349988144551,.2285792663660676,1.802079147811578,-.8610139751627485,2.372483355460661,1.511469380297912,.5276139713829423,.5276139713829423,0,-2.081966149859937,2.242078737375353,.1601125875154157,-.5514298392165907
Quentin Grimes,grimequ01,2023,1776,864,-.2439182856852513,.4394427978398113,.1955245121545599,-.3930326487148246,4.398956401063802,4.005923752348977,-.3223412348179938,1.269739345808613,.9473981109906194,1.62551704447646,1.62551704447646,0,-1.224501867215657,1.569915226046811,.3454133588311545,-.2696326261707612
Rui Hachimura,hachiru01,2023,1291,607,-1.08955848314919,-.306202544451872,-1.395761027601062,-5.367594198188602,1.692352856918503,-3.675241341270099,-2.049427888076789,.0878507388749889,-1.9615771492018,.242943881762173,.242943881762173,0,-1.646136354550466,-1.198956609278596,-2.845092963829061,-.5071679200341414
Tyrese Haliburton,halibty01,2023,2784,1309,7.223520355141027,-.8810547170834778,6.34246563805755,5.234206135971661,-3.019013575439644,2.215192560532017,7.243329585167951,-1.375481229551924,5.867848355616027,5.751457210643832,5.751457210643832,0,6.939271168464896,-1.011582743195766,5.92768842526913,-.0701144850975388
Jordan Hall,halljo02,2023,176,83,-8.236599407073571,-8.945730425767552,-17.18232983284112,-12.09199156299654,1.719952928224191,-10.37203863477235,-9.442256302129652,-7.166494205794397,-16.60875050792405,-.5852753079474744,-.5852753079474744,0,-8.804638768249607,-7.595239278016449,-16.39987804626605,-.2751014015309265
R.J. Hampton,hamptrj01,2023,752,360,.8683428750787386,-.1048955909022857,.7634472841764528,-.2264713124444885,-.6690562233555039,-.8955275357999923,.7234814322056838,-.1945953227872042,.5288861094184796,.6008860058627497,.6008860058627497,0,-.2096437855430555,-1.554700206407772,-1.764343991950827,-.2274078540842076
Tim Hardaway Jr.,hardati02,2023,2351,1157,.6273138429615475,1.586000823538787,2.213314666500335,4.424940273837782,1.084958389133948,5.50989866297173,1.433316171479676,1.589898516517102,3.023214687996778,3.424041327253623,3.424041327253623,0,1.948577982533548,1.46576872327063,3.414346705804177,.4781397852609335
James Harden,hardeja01,2023,1880,930,5.598099307934615,1.532991610463456,7.131090918398071,4.297713364832223,.4711829122371246,4.768896277069348,5.634417140403607,1.385658260836552,7.02007540124016,4.603008805372113,4.603008805372113,0,4.910907084642242,1.030188169126786,5.941095253769027,-.7149158007719463
Jaden Hardy,hardyja02,2023,342,157,-1.649160648268722,-3.471746298569737,-5.120906946838459,-6.972260402766811,-2.196531311646867,-9.168791714413679,-2.880211847424574,-3.404655584118061,-6.284867431542634,-.2847159591128718,-.2847159591128718,0,-1.267963609185298,-4.050427058653978,-5.318390667839275,.5603567777488898
Ron Harper Jr.,harpero02,2023,15,8,10.83556039827615,1.237583070391923,12.07314346866807,25.94749377688127,-4.322553790883473,21.6249399859978,14.65528214826193,.1457771995613622,14.80105934782329,.0699406431579482,.0699406431579482,0,11.55713185953404,-2.319918557816542,9.237213301717494,-2.395117674807086
Montrezl Harrell,harremo01,2023,961,456,-1.006681611555469,3.258753317134905,2.252071705579436,-.6103266262798165,.1432484130137146,-.4670782132661018,-1.004221423185811,2.727297218609832,1.723075795424021,1.045131640663624,1.045131640663624,0,-2.147550631431803,1.458375342809207,-.6891752886225959,.4341345800015112
Gary Harris,harriga01,2023,713,342,.1586065580239638,-.7750962139572364,-.6164896559332724,4.460108367818814,-5.095057139000097,-.6349487711812829,1.092012566315181,-1.690807592948164,-.5987950266329831,.3749718415922205,.3749718415922205,0,-.0610645648295721,-1.850575332976101,-1.911639897805674,-.1047147247757873
Joe Harris,harrijo01,2023,1690,807,-1.452791155366795,-1.772150387944045,-3.22494154331084,-3.15918282944599,.2381595870409294,-2.92102324240506,-1.900569931178357,-1.488427730728953,-3.38899766190731,-.2637559439509839,-.2637559439509839,0,-1.713521435499016,-1.261424382359708,-2.974945817858724,.2540289785922599
Kevon Harris,harrike01,2023,690,328,-1.560492911009258,.8022628583997722,-.7582300526094862,.4264166137325623,2.73192777851126,3.158344392243822,-1.213238685088897,1.292811866134338,.0795731810454408,.4747872179655528,.4747872179655528,0,-2.135366655970172,.0520994164033739,-2.083267239566798,.2714991091216573
